"mean","variance","variance.expected","variance.standardized","gene"
0.0201324847382777,0.0267445394733134,0.0313474129235158,0.853165763266244,"NCR3LG1"
0.0855955318872581,0.118289496555767,0.138660304218362,0.853088396297507,"ATPAF1"
0.164047278867385,0.246532643126852,0.289013405706919,0.853014560081878,"TTC1"
0.0109105078581634,0.014170371179516,0.0166127852538067,0.852979856359065,"PIWIL2"
0.0122093778412781,0.0159589917488854,0.0187101461079736,0.852959226335718,"ASGR1"
0.0507858163397844,0.0692573065486026,0.0812044396219306,0.852875863327785,"SPIN4"
0.232367839979218,0.386502199828164,0.453200586345122,0.852828110716156,"NUB1"
0.120924795427978,0.170488310659466,0.199911934305219,0.852817072937554,"RNASEH2C"
0.120924795427978,0.170488310659466,0.199911934305219,0.852817072937552,"ABCD2"
0.0774126509936355,0.106243447649752,0.124585894317767,0.852772685315152,"ABCB4"
0.449279127159371,1.01415218227535,1.18925305373405,0.852763992567516,"DOT1L"
0.0718275100662424,0.098373523893656,0.115364927234498,0.852716039890497,"ERMAP"
0.0285751396285232,0.0381545166642926,0.044745274631911,0.852704938748595,"PCDHGB6"
0.00961163787504871,0.0123783760453685,0.0145170172625445,0.852680397185036,"KCP"
0.00961163787504871,0.0123783760453685,0.0145170172625445,0.852680397185036,"AADAT"
0.0579296012469152,0.0790027796627532,0.0926537937178854,0.85266643159052,"SAV1"
0.215872191193662,0.350639181376477,0.411300395566199,0.852513601144924,"GLB1"
0.103779711650864,0.144983113846578,0.170069464170549,0.85249350642504,"NIPAL2"
0.179373944668139,0.276082694519777,0.323859653901308,0.852476346448263,"LRRC40"
0.335887777633459,0.644764121465306,0.756347473851026,0.852470780635269,"FOXO1"
0.0242888686842447,0.0322756536186082,0.0378616524918125,0.852462887761906,"SCD5"
0.158592024938304,0.235822179468734,0.276644375123392,0.852438005882304,"HEATR3"
0.144953890115599,0.209954723126914,0.246325956533471,0.852345104355197,"CEP83"
0.159890894921418,0.238266342991909,0.279547930199065,0.852327337291462,"CREBL2"
